isbn13,average_rating,book_id,format,num_pages,publication_year,ratings_count,text_reviews_count,to_read_count,series_binary,author_average_rating
9780441662517,3.95,505064,Mass Market Paperback,232,1990,7511,160,1631.0,1,3.94
9780441880812,3.61,584368,Paperback,293,1990,557,16,232.0,1,3.83
9780446178099,4.63,5800151,Paperback,329,2009,2972,101,3473.0,1,4.57
9780446404242,4.02,457782,Paperback,241,1995,2517,91,460.0,1,3.94
9780446514385,4.2,1066202,Hardcover,400,1991,223,9,206.0,0,4.18
9780446530132,4.19,741401,Hardcover,266,2003,155,19,160.0,0,4.18
9780446603232,3.42,215498,Paperback,352,1996,38,2,45.0,1,3.42
9780446617581,4.12,49350,Paperback,484,2007,31014,1305,4267.0,1,4.11
9780446676939,4.2,344719,Paperback,240,2002,1082,238,963.0,0,4.035
9780448425191,4.02,224948,Paperback,32,2002,100,14,86.0,1,3.9749999999999996
9780448486727,3.82,24875978,Hardcover,288,2015,70,16,770.0,1,3.9259090909090903
9780451179548,3.78,690058,Paperback,224,1994,251,13,298.0,1,3.88
9780451204332,3.8,768279,Paperback,330,2001,111,5,103.0,1,3.79
9780451208354,3.91,59086,Paperback,272,2003,59,10,36.0,1,3.93
9780451471192,4.29,31159246,Hardcover,338,2017,126,29,1644.0,1,4.14
9780451509314,3.63,498971,Paperback,149,1963,13,5,892.0,0,3.63
9780451515049,3.72,168656,Paperback,350,1960,23,4,2751.0,0,3.72
9780451523358,4.19,672414,Paperback,544,1968,142,7,296499.0,0,4.18
9780451527363,3.73,1387,Paperback,304,1999,232,25,247044.0,0,3.8499999999999996
9780451531841,3.51,9852709,Paperback,128,2011,88,12,2154.0,0,3.6674999999999995
9780452284012,3.62,63806,Paperback,256,2003,1129,68,156.0,1,3.64
9780460878029,3.95,673217,Paperback,103,1997,39,3,24.0,0,4.08
9780465004980,3.73,828463,Paperback,166,2002,99,12,600.0,0,3.68
9780470287163,3.64,6373962,Paperback,316,2009,255,26,322.0,0,3.64
9780470502143,3.28,7969580,Hardcover,260,2010,182,35,381.0,0,3.81
9780470758045,4.5,7712736,Hardcover,424,2009,5,2,10.0,0,4.07
9780470972519,4.0,9814112,Hardcover,211,2010,12,2,15.0,0,4.2
9780471163145,3.4,3260809,Paperback,272,1996,25,5,1.0,0,3.77
9780471347811,4.0,232814,Hardcover,208,1999,18,2,27.0,0,3.8600000000000003
9780473175153,3.68,9501783,Paperback,80,2010,20,7,15.0,0,3.785
9780473306830,3.67,27157979,Paperback,314,2015,16,8,554.0,1,3.91
9780486239903,4.01,239643,Paperback,128,1980,161,18,150.0,0,3.9
9780486260020,3.41,3053780,Paperback,603,1989,17,3,37.0,0,3.26
9780486409047,4.11,2490962,Paperback,208,1999,18,2,59.0,0,3.9299999999999997
9780486440958,3.68,1052468,Paperback,224,2005,38,2,45.0,0,3.69
9780486490892,4.07,15984655,Paperback,64,2012,14,1,6.0,0,4.24
9780486793689,3.79,23639239,Paperback,64,2015,7,2,20.0,0,3.79
9780500277768,3.94,899001,Paperback,96,2002,15,3,18.0,0,4.16
9780500977019,4.53,7727266,Paperback,160,2010,30,4,10.0,0,4.38
9780505523891,4.24,287633,Mass Market Paperback,358,2000,20449,530,4578.0,1,4.23
9780515040364,3.4,3144886,Mass Market Paperback,216,1977,20,2,17.0,1,3.853333333333333
9780515131697,3.68,1049107,Paperback,128,2001,71,8,37.0,0,3.79
9780517532027,1.0,5680103,Hardcover,32,1978,2,1,0.0,0,3.75
9780517535646,4.08,453451,Paperback,256,1988,3,1,9.0,0,3.75
9780517568132,4.34,653426,Hardcover,224,1988,164,20,148.0,0,4.2
9780520040205,4.15,131066,Paperback,248,1980,41,4,107.0,0,4.13
9780520203082,4.27,171362,Paperback,642,1996,729,37,33.0,1,4.01
9780520227293,3.5,4357560,Hardcover,296,2003,2,1,5.0,0,3.75
9780521016933,3.64,1121547,Paperback,316,2010,14,2,21.0,0,3.5700000000000003
9780521793773,4.16,1084054,Paperback,164,2001,43,4,46.0,1,4.16
9780521852654,3.67,3691880,Hardcover,232,2008,6,2,9.0,0,3.67
9780525078159,4.11,3135593,Hardcover,190,1970,8,3,1465.0,0,4.283333333333332
9780525244714,4.17,1308896,Hardcover,666,1988,8,1,94.0,0,4.16
9780525474685,3.61,1296634,Hardcover,32,2007,33,4,14.0,0,3.7249999999999996
9780525591023,4.23,35553709,Audio CD,8,2017,13,6,54712.0,0,4.1
9780525951605,3.25,7442792,Hardcover,272,2010,607,101,345.0,0,3.82
9780525954576,4.12,25644437,Hardcover,402,2016,17391,1845,2018.0,1,4.09
9780531124215,3.73,6308238,Hardcover,32,2006,5,1,47.0,1,3.87
9780531248744,3.5,18350196,Hardcover,144,2014,1,1,5.0,0,3.62
9780531248973,4.0,18350219,Hardcover,144,2014,1,1,3.0,0,3.81
9780545069489,4.18,3192561,Hardcover,214,2008,291,102,4419.0,0,4.09
9780545112185,3.69,5997039,Paperback,176,2009,337,22,118.0,1,3.65
9780545316484,3.95,9540084,Paperback,560,2011,519,57,8735.0,1,3.9
9780545329002,3.89,10389591,Paperback,213,2011,28,6,424.0,1,3.94
9780545349673,3.89,12547832,Paperback,24,2011,85,13,24.0,0,3.915
9780545417808,3.59,16667997,Paperback,297,2014,39,11,10521.0,0,3.77
9780545436540,4.03,13436336,Paperback,24,2012,100,12,49.0,0,4.02
9780545504904,4.32,20578969,Hardcover,224,2014,1161,103,143.0,1,4.09
9780545646260,4.37,20897353,Library Binding,96,2014,9,3,150.0,1,4.2
9780545694667,3.93,23399290,Hardcover,192,2015,14,3,105.0,1,4.15
9780545746175,4.32,23604423,Paperback,128,2015,119,2,84.0,1,4.14
9780545863469,4.15,28691903,Hardcover,272,2016,490,74,584.0,1,3.99
9780545948715,4.43,27882929,Paperback,208,2015,21,5,47.0,0,4.095
9780547237930,4.0,6598284,Paperback,512,2009,114,18,4782.0,0,3.82
9780547422589,3.96,9022434,Paperback,272,2011,22,4,132.0,0,3.93
9780547678337,3.85,18263743,ebook,288,2014,1,1,806.0,0,3.85
9780547722139,3.77,13092572,Paperback,32,2012,10,1,64.0,1,4.15
9780552139908,3.98,922075,Paperback,624,1995,128,12,908.0,0,4.05
9780552149396,3.84,8325796,Paperback,367,2001,13,2,942.0,0,4.05
9780552156080,3.96,6497153,Paperback,496,2009,70,6,68.0,0,3.81
9780552170512,4.23,18395044,Paperback,912,2014,307,46,2031.0,1,4.23
9780553089295,3.09,1118474,Hardcover,260,1994,100,4,1496.0,1,3.91
9780553097153,4.09,1979232,Hardcover,371,1997,32,3,2133.0,0,4.01
9780553125764,3.51,1394065,Paperback,179,1979,88,2,69.0,0,3.52
9780553210415,3.81,189460,Mass Market Paperback,395,2004,818,75,44357.0,0,3.94
9780553260656,4.01,1105831,Mass Market Paperback,403,1974,24,2,2993.0,1,4.06
9780553292282,3.54,412394,Paperback,154,1992,342,12,174.0,1,3.5250000000000004
9780553294170,3.88,94719,Mass Market Paperback,432,1992,17,2,18.0,0,3.9
9780553572933,3.26,555313,Mass Market Paperback,432,1996,7419,119,1753.0,1,3.92
9780553580761,3.67,516563,Paperback,224,2001,123,15,51.0,1,3.7
9780553589498,3.77,16431,Paperback,403,2006,21398,455,874.0,0,3.91
9780553807530,3.68,5806181,Hardcover,356,2009,3285,480,1818.0,1,3.68
9780563519409,4.0,779847,Paperback,192,2005,2,1,4.0,0,3.65
9780571192342,3.7,71605,Paperback,125,1998,385,13,109.0,0,3.57
9780571221554,3.93,1729020,Paperback,218,2004,215,31,106.0,1,4.01
9780571296880,3.68,16673790,Hardcover,76,2012,11,1,26.0,0,3.83
9780573114748,3.8,68139,Hardcover,59,1990,20,2,9.0,0,3.86
9780573630224,3.94,255640,Paperback,76,2010,6123,39,1018.0,0,3.94
9780575017658,3.46,2585395,Hardcover,112,1974,61,8,234.0,1,3.48
9780575070707,4.36,53764,Paperback,910,2005,52034,182,13540.0,1,4.07
9780575083950,4.01,6081612,Paperback,336,2010,482,39,22611.0,1,3.94
9780575121744,4.09,27267484,ebook,320,2012,15,4,699.0,0,3.755
9780575123113,3.95,13190955,ebook,52,2011,6,2,77.0,1,4.09
9780578112176,4.03,15995501,Paperback,154,2012,187,124,1416.0,1,3.89
9780590110037,3.84,530174,Paperback,240,1999,1115,86,501.0,0,3.73
9780590456746,3.72,290498,Paperback,10,1993,90,10,238.0,1,3.8
9780590485951,3.9,1942637,Paperback,291,1995,119,17,2066.0,1,3.86
9780590554084,3.99,58889,Mass Market Paperback,252,2006,30651,696,10476.0,1,4.23
9780590819176,3.85,881414,Mass Market Paperback,64,1999,117,8,121.0,1,3.9050000000000002
9780593048979,4.0,1699867,Paperback,320,2002,8,4,9.0,0,3.77
9780593058992,3.9,2713964,trade paperback,432,2008,16,3,6.0,0,3.83
9780593067413,4.09,14781712,Paperback,496,2013,9,4,1456.0,1,3.83
9780595350155,4.0,515785,Paperback,216,2005,1,1,1.0,0,4.0
9780595374564,3.0,366194,Paperback,152,2006,1,1,2.0,0,3.0
9780595389742,4.33,630442,Paperback,180,2007,3,1,6.0,0,4.33
9780595456215,4.5,7284274,Paperback,188,2009,6,2,10.0,0,4.43
9780595521258,4.75,4421520,Paperback,64,2008,3,2,2.0,0,4.14
9780596001056,3.56,846498,Paperback,338,2000,100,9,94.0,0,3.4
9780606004923,4.01,1288981,Hardcover,176,1992,7,1,658.0,1,4.1
9780606145916,4.14,10204985,Hardcover,144,2009,1,1,127.0,1,4.035
9780613237529,4.21,838286,Library Binding,213,1999,216,33,427726.0,0,4.21
9780613599016,4.06,978752,Hardcover,300,2003,2,1,5778.0,0,3.91
9780615194462,4.0,5043983,Paperback,98,2008,3,1,1.0,0,3.83
9780615291758,4.75,7641382,Paperback,92,2009,12,4,6.0,0,4.59
9780615350462,4.46,8628314,Paperback,286,2010,13,3,9.0,0,4.2
9780615367699,4.0,11567475,Hardcover,428,2010,1,1,1.0,0,4.5
9780615434636,4.22,11001445,Paperback,162,2011,77,16,232.0,0,4.29
9780615490021,3.0,13164843,Paperback,356,2011,2,1,5.0,0,3.0
9780615500096,4.06,15778619,Paperback,340,2011,104,29,1390.0,1,4.17
9780615614151,3.6,13572547,Paperback,295,2012,190,47,708.0,1,3.71
9780615754901,5.0,19548220,Paperback,78,2013,1,1,0.0,0,5.0
9780615819754,4.16,18164677,Paperback,274,2013,62,37,2540.0,1,4.28
9780615870212,3.89,18462297,Paperback,156,2013,18,8,209.0,0,3.97
9780615951980,4.6,20588412,Paperback,182,2014,4,2,3.0,0,3.895
9780618197316,3.3,2494380,Hardcover,320,2008,37,8,60.0,0,3.3
9780618234899,3.75,2712768,Hardcover,40,2004,4,1,1.0,0,3.75
9780618757664,3.31,887728,Hardcover,32,2007,62,12,13.0,0,3.795
9780664224974,3.89,1317564,Paperback,224,2005,44,6,38.0,0,4.12
9780664234928,4.25,9747100,Paperback,249,2011,10,2,8.0,0,3.83
9780670014088,3.68,11737290,Board Book,32,2012,17,4,101.0,0,4.24
9780670036011,3.15,676796,Hardcover,32,2003,48,12,7.0,0,3.31
9780670083541,3.66,32325756,Hardcover,779,2009,1,1,1597.0,0,3.89
9780670549191,4.1,3929762,Hardcover,32,1982,2,2,128.0,0,3.92
9780670918744,3.74,8274020,Hardcover,246,2010,65,17,2351.0,0,3.75
9780671042738,4.04,1888318,Mass Market Paperback,418,2000,41,6,13290.0,1,3.91
9780671525781,3.85,1471786,Paperback,282,1984,100,11,72.0,0,3.6
9780671646479,3.56,423431,Paperback,688,2004,326,23,231.0,0,3.6399999999999997
9780671700195,3.86,1070855,Hardcover,448,1994,219,33,224.0,0,3.87
9780671721862,3.9,2305415,Paperback,256,1993,47,6,2025.0,1,3.83
9780671794491,3.75,1263254,Hardcover,698,1993,24,4,349.0,0,3.73
9780671883904,3.27,131630,Mass Market Paperback,277,1995,166,12,163.0,1,3.9
9780674052451,4.34,9688875,Hardcover,94,2011,88,13,292.0,0,4.16
9780674748897,3.96,757202,Paperback,272,1999,46,6,36.0,0,3.95
9780676973075,3.56,2806327,Hardcover,432,2001,26,6,821.0,0,3.46
9780679724537,3.93,110763,Paperback,218,1989,11410,463,2876.0,0,3.91
9780679766742,4.3,14281,Paperback,688,1997,5087,250,5105.0,0,3.92
9780684178745,3.8,3106557,Unknown Binding,56,1983,10,3,12.0,0,3.84
9780684837482,3.43,1780514,Hardcover,304,2002,3,2,25.0,0,3.47
9780684841861,4.14,383480,Hardcover,384,2000,2068,42,1583.0,0,4.1433333333333335
9780684856223,3.14,382600,Paperback,240,1999,282,36,142.0,0,3.32
9780684859118,3.38,196337,Paperback,528,1999,771,78,536.0,0,3.9
9780688101220,4.48,1170943,Hardcover,420,1992,21,3,13.0,0,3.85
9780689121289,4.12,2943954,Hardcover,514,1991,7,2,130.0,0,3.77
9780689205118,3.96,2076995,Hardcover,36,1970,57,17,286.0,0,3.94
9780689817571,4.06,8071,Hardcover,32,2005,83,11,46.0,0,4.14
9780689869198,4.06,285947,Mass Market Paperback,224,2010,333,8,477.0,1,3.8099999999999996
9780690559101,3.5,945240,Hardcover,309,1965,2,1,10.0,0,3.8
9780691086774,3.66,840553,Paperback,440,2001,220,14,233.0,0,3.72
9780691134932,3.74,6017518,Hardcover,184,2009,173,38,529.0,0,4.02
9780691146195,3.64,7570293,Paperback,250,2010,12,1,101.0,1,3.94
9780692209684,4.33,17885167,ebook,390,2014,934,300,275.0,1,4.27
9780692277515,3.73,22049214,Paperback,350,2014,258,35,859.0,1,3.61
9780692297728,5.0,22877189,Hardcover,546,2014,3,2,383.0,0,5.0
9780692302118,3.93,23520651,Paperback,336,2014,40,14,1875.0,0,3.89
9780692303030,4.49,23716251,Paperback,378,2015,32,13,46.0,0,4.54
9780692334409,3.9,23589051,Paperback,431,2014,958,147,365.0,0,4.04
9780692803806,4.4,33198441,Hardcover,42,2016,2,2,586.0,0,4.4
9780698185364,4.21,24041757,ebook,688,2014,7,2,214.0,1,4.16
9780698185890,4.19,25524583,ebook,416,2015,374,123,1501.0,1,4.12
9780700616749,3.31,6501677,Hardcover,269,2009,64,12,125.0,1,3.58
9780701163211,4.32,1501516,Hardcover,462,1995,5,2,3582.0,0,3.895
9780701171308,3.76,2066416,Hardcover,196,2004,17,3,21.0,0,3.77
9780701176228,4.05,2147228,Hardcover,176,2004,12,7,2596.0,0,4.06
9780701189518,3.4,23346976,Hardcover,358,2015,196,38,1941.0,0,3.66
9780702237041,4.15,10979204,Hardcover,32,2010,33,13,25.0,0,4.15
9780708836101,4.13,2657795,Paperback,190,1987,76,10,1087.0,1,4.05
9780708939079,1.8,10834154,Hardcover,352,1998,4,2,0.0,0,3.14
9780709082729,3.5,3350915,Hardcover,224,2007,4,1,3.0,0,3.54
9780712620550,4.29,8520052,Unknown Binding,224,1988,2,2,16.0,0,4.1
9780714865829,3.82,17899478,Hardcover,288,2013,17,7,36.0,0,3.86
9780714869445,4.34,25208271,Hardcover,352,2015,82,17,220.0,0,4.21
9780715339077,3.38,12184811,Hardcover,144,2011,14,1,26.0,0,3.63
9780715651087,4.31,30175965,Paperback,352,2016,10,6,112.0,0,4.31
9780722163931,3.96,452997,Paperback,287,1976,20,3,17243.0,1,3.91
9780727867223,3.59,4599734,Hardcover,246,2009,131,22,103.0,0,3.77
9780730377474,3.77,12864167,Paperback,295,2012,13,8,148.0,0,3.77
9780733329609,4.0,17305648,Board book,12,2012,3,1,1.0,0,3.74
9780735625136,3.57,2437874,Paperback,992,2008,57,8,46.0,0,3.835
9780735637474,3.79,10808400,ebook,352,2014,1,1,48.0,0,3.825
9780735712898,1.67,6080323,Paperback,400,2002,3,1,2.0,0,1.67
9780736903271,4.23,116692,Paperback,295,2001,247,20,214.0,0,4.29
9780736952354,4.31,17177634,Paperback,208,2013,13,3,23.0,0,4.23
9780737714982,3.75,6956226,Hardcover,111,2003,3,1,1.0,0,4.0
9780738510064,5.0,578226,Paperback,128,2002,1,1,1.0,0,3.83
9780738556468,3.56,4404309,Paperback,128,2008,9,2,3.0,1,3.8150000000000004
9780738561240,4.0,13756243,Paperback,128,2012,3,1,6.0,1,4.0
9780738711133,3.83,1266251,Paperback,234,2008,43,6,37.0,0,4.2
9780739301012,3.63,363745,Audio CD,5,2002,74,25,122.0,0,3.6
9780739315019,3.67,492901,Audio CD,0,2004,13,3,517.0,0,3.89
9780739375976,4.31,2909017,Audio CD,49,2012,388,84,168292.0,1,4.295
9780739380734,4.08,9812986,Audio,0,2009,16,3,11408.0,0,4.09
9780741415950,4.0,4235206,Paperback,176,2003,2,1,,0,3.89
9780743201643,3.33,408837,Paperback,256,2000,1096,120,949.0,0,3.82
9780743250818,3.74,494614,Hardcover,256,2006,98,11,86.0,1,3.73
9780743297868,3.93,2354142,Hardcover,272,2008,45,14,43.0,0,4.0
9780743435604,3.84,57375,Paperback,384,2002,456,8,269.0,1,3.9480000000000004
9780743468169,3.93,121801,Paperback,224,2003,307,38,7788.0,1,4.12
9780743471183,3.7,217965,Mass Market Paperback,326,2003,237,13,210.0,1,3.67
9780743499101,3.59,406894,Paperback,528,2005,424,20,240.0,0,3.91
9780745632711,2.8,2203141,Paperback,255,2008,9,4,16.0,0,3.56
9780747262176,3.49,1940978,Paperback,442,1999,53,11,862.0,1,3.79
9780749304324,3.94,1603470,Paperback,338,1997,2,1,43.0,0,4.03
9780749465629,3.64,13197106,Paperback,296,2012,11,1,14.0,0,3.53
9780749954833,4.12,9407064,Paperback,420,2011,74,18,8579.0,1,4.23
9780750919272,3.67,4052971,Hardcover,265,1998,3,2,6.0,0,3.72
9780750970563,4.86,35888548,Hardcover,288,2018,7,5,30.0,0,3.87
9780751561418,4.07,26621733,ebook,341,2015,10,2,61.0,1,3.91
9780752807997,3.16,1798316,Hardcover,180,1997,16,2,20.0,0,3.23
9780752843919,4.14,937068,Paperback,128,2001,70,3,66.0,0,3.93
9780752857473,3.81,1441473,Hardcover,521,2003,28,6,1884.0,0,3.97
9780752866161,4.14,122404,Hardcover,48,2004,4283,58,222.0,1,4.105
9780753456408,2.96,2469198,Paperback,224,2003,17,4,9.0,0,3.99
9780753510995,3.93,198863,Paperback,128,2006,8109,468,5063.0,0,3.94
9780754054016,3.97,702007,Audio CD,13,2000,16,2,143036.0,1,3.8099999999999996
9780754634645,3.0,7905685,Hardcover,218,2007,0,1,1.0,0,3.86
9780755346530,4.23,6933643,Hardcover,512,2009,26,3,2257.0,1,4.22
9780755358724,4.01,10707878,Paperback,454,2011,16,2,118.0,1,3.99
9780755380749,4.24,24486002,Paperback,544,2015,23,1,1463.0,1,4.0
9780756406561,3.41,8343916,Paperback,328,2011,883,117,740.0,1,4.01
9780756409708,4.18,24316214,Hardcover,352,2016,1128,165,1346.0,1,3.9
9780756413316,4.38,23383896,Hardcover,368,2017,1565,262,3353.0,1,4.03
9780756633585,3.52,785290,Hardcover,256,2008,46,14,33.0,0,3.55
9780756640316,3.64,4134061,Paperback,32,2008,111,6,47.0,1,4.08
9780756658595,4.11,10336360,Hardcover,256,2010,28,6,27.0,0,3.965
9780756685829,3.97,16178402,Paperback,248,2012,19,3,13.0,0,3.95
9780758207852,3.9,588561,Hardcover,244,2007,1364,83,248.0,1,3.85
9780758208088,3.8,1231422,Trade Paperback,281,2004,21,1,18.0,0,3.82
9780758210012,3.31,1429026,Paperback,352,2007,51,6,20.0,0,3.45
9780758212856,3.4,522191,Mass Market Paperback,295,2007,86,13,821.0,0,3.7533333333333334
9780758215529,4.03,2393625,Hardcover,256,2008,702,41,445.0,1,4.0
9780758232182,3.31,7599234,Hardcover,352,2010,205,35,572.0,1,3.89
9780758627476,4.18,13771971,Paperback,101,2012,9,2,3.0,0,4.18
9780761449621,2.0,8928180,Hardcover,112,2010,2,2,0.0,0,3.29
9780761512875,3.67,1002253,Paperback,544,1997,133,14,122.0,0,3.72
9780761556343,4.49,144257,Paperback,296,2007,515,7,390.0,0,4.4875
9780762418961,5.0,2527816,Paperback,448,2004,2,1,2.0,0,5.0
9780762443192,4.4,13237779,Paperback,264,2012,50,6,73.0,0,4.34
9780763630140,4.15,37195,Hardcover,80,2007,2309,156,310.0,1,4.085
9780763646080,4.14,6791942,Paperback,160,2009,16,4,149.0,1,4.165
9780763658823,4.05,12900689,Hardcover,96,2012,37,10,48.0,1,3.935
9780764202483,4.0,66024,Paperback,222,2007,77,3,107.0,1,4.13
9780764217722,4.14,25822013,Paperback,384,2016,456,155,1080.0,1,4.0575
9780764219122,4.3,30259055,Paperback,304,2017,31,14,136.0,0,4.06
9780765340221,3.85,1846406,Mass Market Paperback,279,2003,102,11,94.0,1,4.29
9780765341105,3.22,644264,Paperback,288,2003,33,5,11.0,0,3.92
9780765352682,3.94,561150,Paperback,464,2006,317,16,196.0,1,3.79
9780765356857,4.21,5036,Paperback,2405,2006,2520,22,378.0,1,4.0
9780765365101,3.94,7051481,Paperback,384,2009,19,1,146.0,1,3.75
9780765374295,3.96,17910157,Hardcover,352,2014,294,60,152.0,1,3.75
9780765701565,3.57,161395,Paperback,330,1998,16,5,37.0,0,3.98
9780767907040,3.41,284401,Paperback,240,2004,136,33,91.0,0,3.89
9780767920483,3.93,646375,Hardcover,352,2007,886,100,1246.0,0,3.93
9780770422578,4.05,1239850,Paperback,427,1988,73,8,34.0,0,4.13
9780771016271,3.67,2494132,Paperback,215,1988,8,5,37.0,0,3.73
9780778315162,3.49,16000974,Paperback,316,2013,881,180,3373.0,0,3.64
9780778316589,4.3,20579285,Paperback,320,2014,382,53,536.0,1,4.05
9780778320838,3.53,454560,Paperback,473,2004,320,30,247.0,1,3.53
9780778323433,3.86,731810,Paperback,400,2006,1349,62,300.0,1,3.91
9780781806725,4.0,6453340,Hardcover,250,1999,2,1,5.0,0,4.75
9780784736883,4.75,16087897,Hardcover,32,2013,4,2,9.0,0,4.75
9780785133575,2.75,11463776,Hardcover,296,2008,4,1,21.0,1,3.83
9780785188858,3.39,21489184,Paperback,136,2014,23,4,107.0,1,3.9299999999999997
9780785190769,3.33,23546826,Paperback,160,2015,134,24,36.0,1,3.835
9780785192381,4.08,23546848,Hardcover,136,2015,6515,648,7288.0,1,3.9899999999999998
9780785707882,3.62,1014931,Hardcover,160,2000,3,1,206.0,1,3.91
9780786018154,3.78,125965,Mass Market Paperback,472,2006,5525,384,1014.0,1,4.06
9780786028504,4.29,13117582,Paperback,347,2012,46,3,46.0,1,4.2
9780786028726,3.97,12057083,Kindle Edition,480,2011,6,4,371.0,0,3.8
9780786029051,4.31,12672690,ebook,336,2011,35,6,54.0,1,4.2
9780786038657,3.6,25893658,Paperback,400,2015,5,2,568.0,1,3.75
9780786182398,3.8,175406,Audio CD,6,2005,47,12,109409.0,0,3.785
9780786198856,4.17,1061923,Audio CD,12,2002,36,12,3453.0,0,3.795
9780786249541,4.22,5973516,Hardcover,472,2003,5,2,79.0,0,4.22
9780786712229,3.73,2058708,Hardcover,336,2003,71,13,93.0,1,3.77
9780786803590,3.6,1128958,Hardcover,32,1997,25,2,7.0,0,3.86
9780786817368,4.0,704153,Paperback,176,2003,394,16,142.0,1,3.99
9780786854288,4.18,1857995,Paperback,256,2004,16,2,52.0,0,4.18
9780786887002,4.18,190372,Paperback,530,2002,2906,368,804.0,0,3.93
9780786965373,4.33,17910593,Paperback,936,2013,179,17,2773.0,1,4.14
9780789002822,3.0,7192449,Hardcover,257,1999,1,1,1.0,0,3.0
9780789315113,4.07,103548,Hardcover,384,2006,70,5,277.0,0,3.85
9780792259534,4.73,1194429,Hardcover,48,2006,11,3,2.0,0,3.94
9780794513450,4.28,3317997,Hardcover,32,2007,55,10,51.0,0,4.153333333333333
9780799344462,3.0,8185532,Paperback,111,2009,5,1,0.0,0,3.69
9780801031878,3.56,173598,Paperback,351,2006,167,12,134.0,1,3.59
9780801038228,4.04,455498,Paperback,400,1988,698,11,721.0,0,4.05
9780801049330,4.02,18196201,Paperback,246,2014,43,6,264.0,0,3.98
9780802095459,3.43,2654592,Paperback,256,2008,35,6,39.0,0,3.4
9780802124067,3.88,25074339,Hardcover,256,2015,143,28,431.0,0,3.99
9780802143013,3.1,135050,Paperback,288,2007,415,55,184.0,0,3.46
9780802413222,3.89,23591039,Paperback,208,2015,13,3,280.0,0,3.8
9780802443052,3.0,4791297,Paperback,125,1974,1,1,0.0,1,4.02
9780802806741,3.89,1003867,Paperback,372,1993,46,8,69.0,0,4.01
9780802808561,4.19,273775,Paperback,111,1995,404,41,282.0,0,4.14
9780802810014,4.06,709267,Paperback,188,1962,223,32,240.0,0,4.1
9780803220904,4.0,6319086,Paperback,210,2009,48,8,55.0,0,3.895
9780803232082,3.55,3132287,Hardcover,325,2001,1,1,48.0,0,3.4766666666666666
9780803248403,3.59,18378809,Hardcover,240,2014,16,6,35.0,0,3.59
9780803276277,3.97,1868900,Paperback,222,2006,26,5,75.0,0,3.65
9780803280670,3.76,23493947,Paperback,168,2015,192,43,603.0,0,3.99
9780803722675,3.82,1980209,Board Book,12,1998,105,12,47.0,1,4.14
9780803729643,3.38,3101988,Hardcover,192,2004,19,5,82.0,0,3.42
9780803740341,3.7,28687248,Board Book,14,2016,37,5,17.0,0,4.015
9780804188265,4.27,25614891,Hardcover,224,2016,10,3,28.0,0,3.96
9780804190015,4.53,32970691,Hardcover,375,2017,855,139,985.0,0,3.92
9780804781244,4.58,25490302,Paperback,288,2015,2,1,29.0,0,3.935
9780804836029,3.61,252059,Paperback,105,2005,59,12,70.0,0,3.66
9780805071344,3.83,106350,Paperback,352,2002,835,113,1211.0,0,3.83
