average_rating,format,num_pages,publication_year,ratings_count,text_reviews_count,to_read_count,series_binary,author_average_rating
4.67,Paperback,296,2011,3,3,1.0,0,4.67
3.87,Hardcover,135,2016,37,5,1042.0,0,4.273333333333333
4.23,Paperback,224,2016,11,2,4956.0,0,4.1
4.0,Paperback,256,2017,5,2,5.0,0,4.0
3.0,Paperback,84,2013,17,14,15.0,0,3.086
3.69,Paperback,320,2015,49,15,9832.0,0,3.63
4.09,Paperback,358,2016,11,2,3353.0,0,3.91
3.96,Paperback,455,2014,25,10,34.0,0,3.83
4.2,Hardcover,310,2012,49,9,214.0,0,4.23
3.89,Paperback,176,2013,10,1,703376.0,0,3.7533333333333334
3.91,Paperback,440,2014,32,2,487.0,1,3.842
3.77,Paperback,464,2015,11,3,361.0,0,3.7899999999999996
3.58,Hardcover,160,2014,14,4,1229.0,0,4.133333333333333
3.5,Paperback,518,2014,14,2,7.0,0,3.59
4.13,Paperback,128,2016,15,2,8.0,0,3.64
3.43,Paperback,119,2015,23,4,7.0,0,3.885
4.09,Paperback,879,2009,10,1,3645.0,0,3.785
4.28,Paperback,101,2011,129,37,277165.0,0,3.995
2.87,Paperback,248,2008,18,8,119.0,0,3.64
3.86,Hardcover,404,2004,86,5,37689.0,1,3.905
2.0,Paperback,375,2013,3,2,1.0,0,1.88
3.0,Paperback,412,2009,17,3,35.0,0,3.25
4.0,Paperback,221,2015,2,1,10.0,0,4.0
4.13,Hardcover,216,2012,15,2,8.0,0,4.32
4.0,Paperback,64,2008,8,1,1.0,0,3.88
3.69,Hardcover,232,2016,54,7,30.0,0,3.63
3.8,Paperback,255,2011,544,44,1438.0,0,3.685
3.22,Paperback,139,2013,5,3,217.0,0,3.83
4.18,Paperback,127,2013,28,3,47.0,0,4.27
4.0,Paperback,96,2016,1,1,0.0,0,4.0
3.42,ebook,271,2012,59,5,27.0,0,3.31
3.0,other,124,2013,3,2,1.0,0,3.6
5.0,Paperback,185,2014,1,1,,0,5.0
2.91,other,219,2012,9,3,0.0,0,3.18
4.46,Paperback,320,1996,8,1,4.0,1,4.37
4.29,Paperback,500,2001,14,2,40.0,1,4.095
4.0,Paperback,277,2003,17,4,20.0,0,4.0
4.3,ebook,73,2003,10,2,27.0,0,3.5
4.4,ebook,87,2015,566,97,1286.0,0,4.14
4.2,Paperback,448,2010,275,12,118.0,0,4.16
3.65,other,244,2015,1395,224,4654.0,1,3.97
3.38,Paperback,232,2009,64,11,33.0,0,3.31
3.56,Paperback,320,2006,2,2,69.0,0,3.59
3.83,Paperback,119,1977,8,3,4291.0,0,3.83
3.87,Paperback,838,2003,82,13,23972.0,0,3.84
4.04,Paperback,431,2010,112,8,6826.0,0,3.9
3.96,Paperback,382,2002,541,67,560.0,1,3.97
3.55,Paperback,352,2010,55,9,73.0,0,3.55
3.72,Hardcover,330,2007,139,19,152.0,1,3.89
3.11,Paperback,342,2009,88,22,134.0,0,3.34
3.04,Hardcover,47,2008,39,7,29.0,1,3.21
4.01,Paperback,332,2013,3295,527,5627.0,1,3.91
4.12,Paperback,400,2015,46,6,24923.0,1,3.91
4.2,Paperback,304,2013,220,38,37552.0,1,3.97
4.16,Paperback,278,2014,361,44,236.0,0,4.16
3.79,other,295,2011,15,4,1264.0,0,3.97
4.38,ebook,400,2016,2,2,239.0,1,3.96
3.78,Paperback,72,1953,17,7,62.0,0,3.87
3.33,Hardcover,162,1989,8,1,6.0,1,3.88
3.22,Paperback,384,2003,68,15,39.0,0,3.97
3.93,Paperback,215,2004,6793,111,584.0,1,4.14
3.78,Hardcover,200,1989,20,3,25.0,0,3.86
4.16,Hardcover,416,2001,221,27,174.0,0,4.07
3.33,Hardcover,32,1962,5,1,24.0,0,4.22
4.29,Hardcover,32,1996,1,1,12.0,0,3.94
3.41,Hardcover,64,1978,3,1,30.0,1,4.2
3.0,Hardcover,32,2003,72,14,12.0,0,3.68
2.86,Hardcover,132,2006,1,1,10.0,0,3.61
3.82,Paperback,272,2002,16,2,17.0,0,3.65
3.83,Paperback,304,2006,5569,686,3874.0,1,3.91
3.47,Hardcover,336,2006,28,11,148.0,1,3.46
4.26,Paperback,288,2006,43,6,605.0,0,4.2
4.61,other,17,2005,89,11,3057.0,0,4.002000000000001
3.42,Paperback,96,2006,36,2,49.0,1,4.18
3.98,Paperback,432,2001,2731,65,1135.0,1,4.19
4.08,ebook,384,2007,3,1,890.0,1,4.01
3.81,Paperback,688,2007,2,1,451.0,0,3.81
3.61,Paperback,293,2008,747,102,1029.0,0,4.02
3.81,Hardcover,432,2016,43,15,280.0,1,3.75
3.75,Paperback,340,2009,485,50,387.0,1,3.6
3.46,ebook,384,2007,3,1,120.0,0,3.72
3.64,ebook,352,2009,10,2,5938.0,0,3.81
3.78,Paperback,256,2009,63,9,77.0,0,3.51
3.74,Paperback,342,2009,1191,65,497.0,1,3.78
3.61,ebook,256,2009,20,3,1525.0,0,3.9
2.87,Hardcover,324,2010,2353,579,2110.0,0,3.92
3.66,Hardcover,288,2015,885,74,1843.0,1,3.813333333333333
3.77,Paperback,368,2012,208,28,122.0,1,3.72
4.24,ebook,384,2011,282,53,406.0,1,4.21
4.05,ebook,340,2012,130,21,4837.0,1,4.17
3.64,Hardcover,419,2017,9235,1604,17618.0,0,4.03
4.02,ebook,304,2016,68,12,86.0,1,3.9
3.6,ebook,400,2013,42,17,2731.0,0,3.6
3.24,Hardcover,205,2012,151,37,88.0,0,3.4266666666666663
3.76,Hardcover,40,2014,702,213,277.0,0,4.28
3.91,Hardcover,576,2014,4256,594,184.0,0,3.91
3.64,ebook,128,2014,583,120,1329.0,0,3.64
4.15,ebook,49,2014,307,20,906.0,1,3.995
4.19,Paperback,388,2013,39,7,36765.0,1,4.09
3.42,Hardcover,40,2015,292,58,76.0,0,3.76
4.21,Hardcover,323,2014,27,3,2444.0,1,4.06
3.92,ebook,21,2014,1122,122,2689.0,1,4.22
3.83,Hardcover,256,2016,180,50,597.0,0,3.83
3.81,other,9,2015,83,39,2430.0,0,3.71
4.05,Hardcover,304,2016,12,3,3512.0,0,4.055
4.13,Paperback,96,1994,102,8,3459.0,0,4.225
3.93,Paperback,352,2016,9,3,1433.0,0,4.19
3.81,Paperback,240,2016,6816,985,17231.0,0,3.9
3.59,Paperback,120,1990,59,4,53.0,1,3.82
3.63,Paperback,128,2001,13,5,147.0,0,3.96
3.77,Hardcover,528,2005,37,10,100.0,0,3.92
3.68,Hardcover,278,2008,105,10,212.0,0,3.94
3.81,Hardcover,224,2012,111,14,399.0,0,3.86
4.0,Hardcover,288,2016,3,1,19.0,0,4.0
4.3,Hardcover,32,2011,28,5,14.0,0,4.04
4.01,Paperback,260,1993,12,1,2872.0,0,4.02
3.41,Paperback,202,2012,181,46,24.0,0,3.86
3.02,Paperback,384,2006,72,14,40.0,0,3.21
4.05,Paperback,672,2004,443,31,29168.0,0,3.94
3.71,Paperback,192,1987,16,2,12.0,1,4.18
4.07,Paperback,768,2008,75,10,52.0,0,3.88
4.04,Paperback,867,2012,28,5,857.0,0,3.94
3.66,Paperback,432,2011,11,3,657.0,1,3.8
3.73,Paperback,304,2016,4,1,830.0,0,3.87
4.45,Paperback,448,2013,44,13,216.0,1,4.33
3.68,Paperback,260,1992,154,17,4604.0,0,3.68
4.07,Hardcover,657,2011,110,7,661.0,0,3.7800000000000002
3.99,Paperback,565,2011,49,5,350.0,0,4.04
3.35,ebook,366,2010,2,1,268.0,0,3.3
4.0,Paperback,128,1978,9,3,38.0,0,4.21
4.06,Paperback,152,1989,23,2,336.0,1,4.06
3.55,Paperback,256,1990,450,41,779.0,0,3.635
4.12,other,658,1976,16,2,36.0,0,3.92
3.9,Paperback,80,1998,1523,70,571.0,0,4.15
3.96,Paperback,122,1996,27,3,25.0,1,3.97
4.09,Paperback,512,1996,617,51,1207.0,0,3.79
3.47,Paperback,380,2000,37,4,75.0,0,3.57
3.85,Paperback,320,2001,46,7,41.0,0,3.94
3.98,Paperback,128,1985,18,1,11.0,0,3.6
3.36,Paperback,126,1986,661,69,9742.0,0,3.6233333333333335
3.8,Paperback,386,1998,14064,792,2858.0,0,3.8
3.99,Paperback,439,2002,38,6,7212.0,0,4.1
3.86,Paperback,432,1998,73,9,218.0,0,3.8866666666666667
3.66,Paperback,160,2008,112,10,28.0,0,3.526666666666667
3.93,Paperback,32,1998,179,31,62.0,0,4.125
3.67,Paperback,109,2000,203,20,1092.0,0,3.7866666666666666
3.48,Paperback,249,2009,874,143,13992.0,0,3.66
3.38,Paperback,512,2008,28,3,22.0,1,3.53
3.55,Paperback,272,2008,769,111,943.0,0,3.48
3.89,Paperback,352,2007,146,19,223.0,0,3.88
3.81,Paperback,359,2011,60,4,868.0,0,3.81
4.43,Paperback,768,2010,18,2,2986.0,1,4.303333333333334
3.81,Paperback,275,2010,2564,124,1741.0,0,3.81
4.13,Paperback,544,2012,826,155,22310.0,0,4.01
3.59,Paperback,439,2007,215,26,1417.0,0,3.58
3.85,Paperback,304,2013,170,25,685.0,1,3.89
4.16,Hardcover,128,2013,128,13,216.0,1,4.115
4.1,Paperback,304,2015,145,6,2879.0,0,4.11
4.17,Paperback,201,2013,18,5,79299.0,0,4.11
3.76,Paperback,144,2010,31,2,1032.0,0,4.16
4.01,Paperback,368,2002,96,15,199.0,0,3.95
3.71,Paperback,144,2006,203,27,201.0,1,3.96
3.71,Paperback,240,2007,295,65,164.0,0,3.86
4.07,Paperback,48,2007,29,3,101.0,0,3.825
3.97,other,9,2011,83,36,8088.0,0,4.0
3.78,Paperback,24,2003,210,16,82.0,1,3.93
3.92,Paperback,253,2005,98,2,94.0,1,3.81
3.45,Paperback,336,2005,410,63,329.0,0,3.45
3.5,Paperback,576,2014,196,45,5119.0,0,3.5
4.11,Paperback,368,2015,6,1,810.0,0,3.925
3.6,Paperback,432,2013,229,27,2103.0,0,3.74
2.99,Paperback,304,2013,10,4,536.0,0,2.99
3.94,Paperback,58,1995,62,8,80.0,0,4.03
4.06,Paperback,592,2015,21,3,39424.0,0,4.0
3.74,Hardcover,320,2006,169,24,112.0,1,4.01
4.16,Hardcover,156,1991,214,28,782.0,0,4.13
4.13,Hardcover,413,1994,18,6,733.0,0,3.95
4.06,Paperback,56,2007,27,17,15.0,1,4.05
3.79,Hardcover,32,2004,190,28,47.0,0,3.8499999999999996
3.23,Hardcover,226,1992,16,3,9.0,0,3.92
3.18,Paperback,336,1999,99,9,48.0,0,3.57
3.78,Paperback,312,2002,306,16,309.0,0,3.79
4.08,Paperback,216,2003,203,10,628.0,0,4.05
4.09,Paperback,416,2002,27,2,115.0,0,4.07
3.96,Paperback,285,1986,161,6,264.0,0,3.8600000000000003
3.77,Paperback,64,1986,70,8,28.0,0,4.08
4.55,Paperback,208,2017,30,14,39.0,0,4.55
3.68,Paperback,256,2002,231,23,233.0,0,3.68
3.97,Paperback,308,1980,33,2,92.0,0,3.9633333333333334
3.73,Paperback,144,1997,7,2,216.0,1,3.84
3.75,Paperback,656,1998,26,6,5713.0,0,3.82
3.29,Paperback,320,2002,23,3,1452.0,0,3.8449999999999998
3.65,Paperback,480,1996,17,2,230.0,0,3.69
4.05,Hardcover,210,1997,31,4,69.0,0,4.04
4.14,Hardcover,578,1998,250,23,480.0,0,4.074999999999999
3.64,Paperback,272,2001,25,6,28.0,0,3.79
3.79,Hardcover,80,2007,47,9,22.0,0,4.015
3.29,Paperback,462,2010,17,1,28.0,0,3.625
4.19,Hardcover,136,1999,1,1,43.0,0,4.09
4.07,Paperback,304,1983,34,2,162.0,0,4.01
4.12,Paperback,399,1981,8,2,23.0,0,3.58
3.58,Paperback,288,2000,20,1,21.0,0,3.79
3.89,Hardcover,267,2014,246,66,1666.0,0,3.9
4.26,Paperback,464,2008,533,43,838.0,0,4.086666666666667
3.67,Paperback,272,2008,161,18,1093.0,0,3.71
3.84,other,234,2008,80,5,50324.0,1,3.87
3.78,Paperback,258,2008,166,14,786.0,0,3.946666666666667
3.67,Paperback,338,2009,43,4,6.0,0,3.665
4.1,Paperback,320,1996,179,12,416.0,0,4.067500000000001
3.86,Hardcover,400,2005,21,4,41.0,0,3.875
4.11,Paperback,536,1985,9,3,25.0,0,4.0
3.92,Paperback,198,1997,30,11,5522.0,0,3.7
3.75,Hardcover,160,2008,161,33,2853.0,0,3.71
3.8,Paperback,252,1991,295,12,237.0,0,3.86
3.81,Paperback,290,2004,387,17,405.0,0,3.99
4.1,Paperback,272,2010,39,4,188.0,0,3.88
4.11,Hardcover,272,2012,1615,292,5557.0,0,4.135
2.86,Paperback,224,2012,7,3,10.0,0,3.52
3.95,Paperback,224,2012,45,7,47.0,0,3.43
3.96,Paperback,378,2000,3,1,51.0,1,3.5799999999999996
3.52,Paperback,192,2007,3,2,231.0,0,3.51
3.72,Paperback,187,2016,1,1,89.0,1,3.68
3.9,Paperback,192,2017,1,1,6.0,1,3.82
3.79,Paperback,210,2010,206,12,127.0,0,3.89
4.07,Hardcover,260,1982,4,2,359.0,0,3.7866666666666666
4.13,Paperback,462,2002,15,2,22.0,0,3.96
3.99,Paperback,606,1999,114,12,88.0,0,4.0
4.3,Hardcover,360,2000,9,1,12.0,0,4.145
4.27,Hardcover,360,2007,11,1,17.0,0,4.285
3.55,Hardcover,320,2013,27,9,96.0,0,3.7
4.2,Paperback,176,1998,5,1,5.0,0,3.7
3.75,Paperback,343,2003,5,1,8.0,0,3.915
3.5,Paperback,12,2001,2,1,1.0,0,3.86
4.25,Hardcover,256,2007,11,3,27.0,0,3.95
4.13,Hardcover,256,2008,862,61,1939.0,0,4.18
3.86,Paperback,384,2011,34,5,1139.0,0,3.72
3.97,Hardcover,304,2009,1226,123,1780.0,0,4.03
3.69,ebook,320,2007,1,1,88.0,0,3.76
3.82,ebook,112,2009,76,17,441.0,0,3.93
4.05,Hardcover,240,2012,193,14,143.0,0,4.15
3.5,ebook,0,2011,1024,127,746.0,0,3.5
4.33,Hardcover,0,2010,91,3,124.0,0,4.2
4.51,Paperback,224,2014,160,38,30.0,0,4.6
3.93,Hardcover,224,2013,122,29,145.0,0,3.71
3.67,other,0,2011,31,10,974.0,0,3.76
3.21,Paperback,396,2013,31,6,2302.0,0,3.48
3.62,Hardcover,352,2014,141,39,760.0,0,3.51
4.28,Hardcover,214,2004,78,17,111.0,0,4.115
3.69,Paperback,198,2007,111,15,4.0,0,3.856666666666667
4.26,ebook,368,2008,40,7,25473.0,1,4.32
4.38,Paperback,352,2013,392,92,134.0,1,4.14
4.25,Paperback,192,2015,28,5,1001.0,0,4.23
4.62,Paperback,1344,2012,1,1,86.0,1,4.15
4.19,Paperback,256,2011,43,2,48.0,0,4.3
4.35,Hardcover,512,2016,10,4,420.0,0,4.15
3.89,ebook,416,2009,2,1,231.0,0,4.21
4.12,Hardcover,128,1995,8,3,13.0,0,4.29
3.83,Paperback,416,2002,154,20,219.0,0,3.95
3.75,Hardcover,216,1998,143,10,145.0,1,3.88
3.3,Hardcover,192,1999,15,5,215.0,0,3.48
3.95,Paperback,224,2001,78,10,67.0,0,3.75
3.27,Hardcover,352,2006,54,10,36.0,0,3.44
4.0,Hardcover,304,2005,59,5,798.0,1,3.92
2.79,Hardcover,304,2008,57,13,23.0,0,3.6
3.86,Paperback,272,2005,13,5,99.0,0,3.88
3.96,Paperback,660,2006,452,30,408.0,1,3.8621875000000006
4.02,Hardcover,307,2007,413,31,157.0,1,4.02
3.39,Paperback,386,2003,593,74,157.0,0,3.585
3.68,Paperback,608,2004,15,2,126.0,0,3.56
3.17,Paperback,368,2009,6,5,101.0,0,3.77
4.11,other,18,2013,37,8,18.0,0,3.88
3.93,Paperback,336,2012,179,30,42.0,0,3.75
4.22,Paperback,512,2009,12,2,408.0,1,4.05
3.81,Paperback,473,2010,75,5,35.0,0,3.85
3.94,Hardcover,384,2012,31,8,345.0,1,4.2
3.52,Hardcover,303,1998,12,3,70.0,1,3.92
3.0,Hardcover,162,1986,2,1,9.0,0,3.0
3.72,Paperback,480,2004,440,30,472.0,1,3.76
3.85,Paperback,248,2006,18265,1223,27891.0,0,3.88
4.06,Hardcover,40,2012,1816,209,753.0,0,4.17
3.53,other,568,2010,42,6,583.0,1,3.46
4.51,Paperback,192,2009,257,17,426.0,1,4.44
4.55,Paperback,192,2009,170,11,396.0,1,4.44
3.17,Paperback,288,1998,90,19,162.0,0,3.61
4.08,other,10,2013,13,2,7.0,0,3.82
4.02,Hardcover,496,2012,42,4,4120.0,1,3.975
4.25,Paperback,224,2015,141,7,181.0,1,4.205
4.35,Hardcover,256,2017,639,177,20735.0,1,3.985
4.34,Hardcover,32,2001,104,21,537.0,0,4.19
3.19,Hardcover,310,2009,176,29,2964.0,0,3.52
4.07,Hardcover,64,1994,483,52,225.0,0,4.07
3.72,Paperback,272,1999,118,15,263.0,0,3.51
3.82,Paperback,640,2011,69,13,838.0,0,3.7
4.0,Paperback,462,1999,22,2,49.0,0,3.955
4.31,Paperback,336,1991,29,3,50.0,0,4.33
3.56,Paperback,336,2000,136,14,209.0,0,3.56
4.24,Paperback,432,2005,658,26,345.0,0,4.23
3.68,Paperback,688,2006,575,16,210.0,1,3.79
3.83,Paperback,256,2004,3,1,49.0,1,3.95
3.64,Hardcover,308,2007,22,7,19.0,0,3.63
4.0,Paperback,343,2010,65,5,207.0,1,3.93
4.43,Paperback,127,1972,2,1,8.0,0,4.353333333333333
3.8,other,304,1987,76,5,51.0,1,3.95
3.73,other,214,1992,19,2,169.0,1,3.8
3.88,Hardcover,474,1997,64,2,1703.0,1,3.77
3.31,other,1600,1998,4,1,3.0,0,4.03
3.89,Paperback,432,2001,149,6,941.0,1,3.87
4.0,Paperback,384,2002,158,17,1655.0,0,4.13
3.54,Paperback,407,2007,387,34,155.0,0,3.72
4.53,Paperback,192,2004,16,3,13.0,0,4.17
4.21,Paperback,208,2005,1773,29,302.0,1,4.220000000000001
3.72,other,397,2008,106,11,1424.0,1,3.88
4.26,Paperback,248,2009,154,6,337.0,0,4.2379999999999995
4.47,Paperback,208,2008,4567,79,1083.0,1,4.385
3.55,Paperback,224,2009,90,8,73.0,1,3.86
4.17,ebook,256,2009,23,5,1404.0,1,4.19
3.6,ebook,508,2010,137,30,17639.0,0,3.85
3.6,Paperback,208,2011,746,113,1030.0,0,3.77
4.18,Paperback,325,2014,18,2,46.0,1,3.94
3.78,Paperback,544,2015,41,12,136.0,0,3.98
3.0,other,192,2001,24,5,25.0,0,3.47
3.65,other,192,2010,365,24,349.0,1,3.59
3.38,Paperback,192,2012,9,2,255.0,1,3.3
3.33,Paperback,192,2012,145,20,134.0,1,3.52
2.55,Paperback,256,2016,0,1,344.0,0,3.38
3.69,Paperback,464,2016,114,29,19405.0,1,3.8
3.8,Paperback,506,2003,2365,61,1031.0,0,4.08
3.32,Paperback,217,2002,37,2,84.0,1,3.74
3.59,Paperback,224,2012,49,9,97.0,1,3.72
4.23,Paperback,288,2016,30,8,17.0,1,3.81
3.8,Paperback,288,2014,30,9,264.0,1,3.98
3.72,Paperback,304,2007,164,19,206.0,1,3.61
3.87,Paperback,288,2015,20,10,27.0,0,3.83
4.12,Paperback,224,2012,167,31,517.0,1,3.97
3.83,Paperback,250,2006,59,3,83.0,0,3.59
3.12,Paperback,160,2016,1,1,36.0,1,3.3
3.8,Paperback,283,2011,161,21,134.0,1,3.89
3.93,Paperback,224,2015,19,7,23.0,1,3.74
4.0,Paperback,224,2016,25,10,0.0,1,3.9
4.11,Paperback,288,2016,4,2,248.0,1,4.15
3.42,Paperback,247,2009,2,1,18.0,1,3.47
4.06,other,256,2014,77,33,1390.0,1,4.06
4.07,Paperback,448,2012,23,3,35.0,1,3.77
4.0,Paperback,224,2014,6,4,13.0,0,3.91
3.93,other,422,2011,4488,462,2697.0,1,3.85
4.03,other,384,2012,638,57,211.0,1,3.96
3.41,Paperback,400,2012,243,46,48.0,1,3.94
3.41,Hardcover,296,2005,10,5,230.0,0,4.0649999999999995
3.68,Paperback,224,2016,32,5,29.0,1,3.54
3.96,Paperback,224,2012,10,4,170.0,0,3.91
4.0,Paperback,224,2014,64,18,4.0,1,3.98
2.93,Paperback,224,2011,68,12,51.0,0,3.12
3.8,Hardcover,256,2001,155,9,141.0,0,4.2
4.29,Hardcover,80,2010,81,9,114.0,0,4.19
3.54,Hardcover,304,2016,189,47,1406.0,0,3.61
3.52,Hardcover,32,2003,31,7,22.0,0,3.8
3.84,Hardcover,384,2004,217,42,155.0,0,3.83
3.92,Hardcover,528,2005,37,11,12864.0,0,3.93
4.2,Paperback,336,2003,42,5,98.0,0,4.16
3.57,Paperback,224,2009,1680,79,1124.0,0,3.93
4.04,Paperback,352,2001,986,22,138.0,1,3.89
3.71,Paperback,144,2002,64,11,129.0,1,3.823333333333333
3.5,Paperback,448,2001,2,1,2.0,0,3.47
3.96,Paperback,208,2002,26,6,37.0,0,3.76
4.31,Paperback,48,2003,31,4,36.0,0,3.96
3.93,Hardcover,336,2007,90,14,64.0,0,3.96
3.8,Hardcover,40,2012,87,28,76.0,0,3.7800000000000002
4.02,Paperback,192,1992,124,16,42.0,0,3.69
4.22,Paperback,406,2001,83,16,15667.0,1,4.11
3.71,Paperback,256,1999,2371,110,2125.0,1,3.76
3.43,Paperback,394,1993,266,50,63.0,0,3.62
3.98,other,384,1999,228,12,5.0,1,3.85
3.63,Paperback,191,1982,182,30,737.0,1,3.67
3.78,Paperback,374,2008,1172,55,725.0,1,3.93
3.89,Hardcover,243,1999,74993,3722,2015.0,0,3.92
3.37,Hardcover,352,2007,395,41,475.0,1,3.53
3.66,Paperback,320,2010,118,31,397.0,1,3.66
3.52,ebook,44,2016,141,45,102.0,0,3.85
4.34,Hardcover,112,2015,5,3,357.0,1,4.125
4.15,Hardcover,208,2015,13,5,1367.0,1,4.0
3.26,Hardcover,464,2007,29,13,53.0,0,3.83
4.43,ebook,277,2009,135,39,50926.0,0,4.42
3.79,Hardcover,340,2012,49140,5956,18971.0,0,3.88
3.4,Hardcover,256,2009,77,17,35.0,0,3.95
3.8,other,384,2007,1135,32,1318.0,1,3.75
3.91,other,318,1980,21,5,79.0,0,3.87
3.94,Hardcover,350,1999,18,1,106.0,0,4.04
3.28,Hardcover,144,2003,76,13,46.0,0,4.01
4.12,Paperback,608,1999,160,16,9329.0,0,4.05
3.79,Paperback,336,2001,49,8,195.0,0,3.65
4.36,Paperback,272,2011,6112,383,10032.0,1,4.19
3.69,Paperback,416,2017,97,21,4979.0,0,3.76
3.77,Paperback,492,1990,209,22,221.0,0,3.9
3.43,Hardcover,150,1988,25,2,60.0,0,3.72
3.56,Paperback,245,1975,677,57,864.0,0,3.85
4.12,Hardcover,32,1973,14,4,96.0,0,4.15
4.32,Paperback,48,1974,70,13,1634.0,0,4.234999999999999
3.95,Paperback,48,1988,417,30,164.0,0,4.2
4.07,Hardcover,294,1991,115,13,144.0,0,3.96
3.84,Paperback,240,1998,422,60,726.0,0,3.9539999999999997
4.26,Hardcover,255,1961,364,41,33036.0,1,4.21
4.32,Hardcover,336,2001,23,6,20.0,0,4.41
3.43,Paperback,96,1983,130,4,39.0,0,3.51
3.71,Paperback,370,1995,16,3,38.0,0,3.68
3.75,Paperback,280,1997,61,3,951.0,0,3.795
3.82,Hardcover,336,2002,11,2,22.0,0,4.07
4.2,Paperback,352,2003,95,3,212.0,0,4.0
4.09,Paperback,402,1978,17,3,871.0,1,3.85
3.69,Paperback,224,2000,121,26,40.0,0,3.69
4.3,Hardcover,368,2003,37,6,274.0,1,4.245
3.86,Paperback,352,2004,594,40,32.0,1,3.82
3.85,Paperback,320,2004,13,1,19.0,0,3.814210526315789
4.08,Paperback,224,2006,341,18,272.0,1,3.95
3.85,Paperback,292,2011,418,53,371.0,1,3.82
3.83,Paperback,288,2011,47,9,7.0,0,3.615
4.1,Paperback,309,2012,15817,777,8039.0,1,3.99
4.0,Paperback,320,2014,7,1,6.0,1,3.72
4.16,Paperback,416,2015,57,6,2057.0,1,4.09
3.0,Hardcover,56,2004,1,1,0.0,0,4.1
3.75,Paperback,288,1995,16,6,46.0,0,3.71
3.34,Paperback,115,1999,590,19,52.0,1,3.95
3.78,Paperback,320,2001,1397,78,405.0,1,3.825
3.91,Paperback,224,2001,122,12,17381.0,1,3.94
4.06,Paperback,208,2004,234,45,6211.0,0,3.8
3.93,Hardcover,320,2006,2584,233,1924.0,0,4.05
4.17,other,496,1984,162,4,169.0,1,4.18
3.72,Paperback,448,1986,222,18,389.0,0,3.82
3.66,other,437,2011,130,13,172.0,0,3.6
4.04,other,224,1996,212,20,240115.0,1,4.04
3.52,other,368,1998,168,22,492.0,0,3.66
4.11,Paperback,352,2003,8782,373,1821.0,1,4.04
4.18,ebook,304,2009,23,12,1684.0,0,4.17
3.92,Paperback,80,1990,380,28,167.0,1,3.955
3.53,Paperback,320,2002,101,19,107.0,1,3.67
3.91,other,190,1982,107,15,2906.0,1,4.05
3.3,Paperback,400,1999,125,13,79.0,0,3.77
3.91,Paperback,192,1960,2,2,413.0,1,3.86
3.89,other,192,1965,21,8,378.0,1,3.86
3.64,Paperback,295,1990,22,2,15.0,0,3.76
4.22,Hardcover,320,2012,140,21,171.0,0,4.24
3.64,Paperback,240,1998,64,3,54.0,1,3.44
3.65,Paperback,480,2000,9070,199,591.0,0,3.97
1.0,Paperback,80,2009,1,1,4.0,0,4.05
4.17,Paperback,224,1986,1488,48,576.0,0,4.1
3.83,ebook,224,2014,13,5,1388.0,0,3.97
3.58,Paperback,256,1995,123,17,46.0,1,3.73
3.87,Paperback,400,2000,1134,16,779.0,0,3.968
3.86,Paperback,352,2003,16921,535,7339.0,0,4.17
4.06,Paperback,480,2004,4017,67,922.0,1,4.1
4.28,other,537,2011,709,96,3573.0,1,4.3
3.52,Hardcover,320,2013,7152,1039,8889.0,0,3.87
3.84,Paperback,400,2014,325,73,954.0,0,3.7
3.82,Paperback,366,2009,464,17,281.0,1,3.81
3.9,Hardcover,374,2015,11,2,2.0,0,3.92
3.75,Paperback,534,1963,134,13,155.0,0,3.7750000000000004
4.13,Paperback,224,1984,297,27,0.0,0,3.765
3.47,Hardcover,256,1955,15,3,21.0,0,3.65
3.17,Paperback,288,1995,12,2,8.0,0,3.59
4.0,Paperback,736,2006,14,2,15.0,1,3.91
3.73,Hardcover,376,2013,49,10,77.0,0,3.82
3.75,Paperback,367,1974,3661,130,403.0,0,3.77
3.76,Paperback,434,2007,70,8,144.0,0,3.77
4.13,ebook,176,2007,2,1,5150.0,0,4.13
3.54,Paperback,368,2008,251,50,443.0,1,3.51
3.89,Hardcover,545,2009,25,4,84.0,0,3.9075
3.48,Hardcover,314,2010,67,11,109.0,0,3.48
3.8,Paperback,436,2009,4,1,9.0,0,3.625
3.12,Paperback,262,2014,8,2,28.0,0,4.16
3.59,Paperback,240,1999,31,2,21.0,0,3.58
3.93,Hardcover,229,2004,22,3,60.0,0,3.94
4.15,Paperback,704,1994,11,3,35.0,0,4.115
4.0,other,170,2014,5,2,8.0,0,4.21
4.8,Paperback,160,2015,5,3,434.0,0,4.91
3.9,Paperback,116,1995,2405,63,245.0,0,4.02
4.5,Paperback,240,2000,1,1,3.0,0,3.71
3.94,Paperback,128,2010,72,2,31.0,0,4.0649999999999995
3.77,Paperback,80,2009,32,3,148.0,0,3.9050000000000002
3.75,Paperback,358,2004,284,13,858.0,1,3.75
3.41,Paperback,438,2000,17,2,21.0,0,3.76
3.67,Paperback,288,2005,239,12,250.0,0,3.86
4.07,Paperback,277,2009,2560,77,1172.0,1,3.86
3.6,Paperback,512,1988,362,23,6133.0,0,3.725
3.06,Paperback,312,1988,31,2,18.0,1,3.33
4.11,Hardcover,831,1988,9,2,5.0,0,3.795
2.75,Hardcover,0,1981,4,2,8.0,0,3.43
4.17,Hardcover,404,1986,39,5,27.0,0,4.04
